Spot Integral Intensity File
Grid: 36 by 24, spot diameter 1.100, spot style round
XQN, YQN, XSN, YSN, Attr, UID, Descr, Data Area, Bkg Area, (N of Saturated Pixels, Spot Integral Intensity, Spot Background Integral Intensity) x M
1, 1, 3, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 4, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 1.392e+005
1, 1, 5, 6, 0, NA, NA, 1910, 2559, 0, 1.258e+005, 0.000e+000
1, 1, 6, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 7.036e+003
1, 1, 7, 6, 0, NA, NA, 1910, 2559, 0, 0.000e+000, 0.000e+000
1, 1, 8, 6, 0, NA, NA, 1910, 2559, 0, 8.300e+001, 0.000e+000
1, 1, 9, 6, 0, NA, NA, 1910, 2559, 0, 1.800e+002, 3.610e+002
1, 1, 10, 6, 0, NA, NA, 1910, 2559, 0, 3.600e+001, 7.024e+005
1, 1, 11, 6, 0, NA, NA, 1910, 2559, 0, 1.453e+003, 5.620e+002
1, 1, 12, 6, 0, NA, NA, 1910, 2559, 0, 1.285e+003, 0.000e+000
1, 1, 13, 6, 0, NA, NA, 1910, 2559, 0, 8.560e+002, 3.650e+002
1, 1, 14, 6, 0, NA, NA, 1910, 2559, 0, 2.044e+003, 1.137e+003
1, 1, 15, 6, 0, NA, NA, 1910, 2559, 0, 1.647e+003, 2.281e+003
1, 1, 16, 6, 0, NA, NA, 1910, 2559, 0, 2.872e+003, 7.574e+003
1, 1, 17, 6, 0, NA, NA, 1910, 2559, 0, 4.189e+003, 1.466e+004
1, 1, 18, 6, 0, NA, NA, 1910, 2559, 0, 6.207e+003, 8.488e+003
1, 1, 19, 6, 0, NA, NA, 1910, 2559, 0, 3.052e+004, 1.018e+005
1, 1, 20, 6, 0, NA, NA, 1910, 2559, 0, 9.290e+004, 1.444e+005
1, 1, 21, 6, 0, NA, NA, 1910, 2559, 0, 1.599e+005, 1.946e+005
1, 1, 22, 6, 0, NA, NA, 1910, 2559, 0, 2.379e+005, 4.283e+005
1, 1, 23, 6, 0, NA, NA, 1910, 2559, 0, 4.519e+005, 6.254e+005
1, 1, 24, 6, 0, NA, NA, 1910, 2559, 0, 3.621e+005, 5.613e+005
1, 1, 25, 6, 0, NA, NA, 1910, 2559, 0, 3.718e+005, 5.503e+005
1, 1, 26, 6, 0, NA, NA, 1910, 2559, 0, 2.962e+005, 4.968e+005
1, 1, 27, 6, 0, NA, NA, 1910, 2559, 0, 2.680e+005, 3.374e+005
1, 1, 28, 6, 0, NA, NA, 1910, 2559, 0, 6.993e+004, 1.287e+005
1, 1, 29, 6, 0, NA, NA, 1910, 2559, 0, 5.362e+004, 5.960e+004
1, 1, 30, 6, 0, NA, NA, 1910, 2559, 0, 3.903e+004, 2.471e+004
1, 1, 31, 6, 0, NA, NA, 1910, 2559, 0, 2.097e+004, 3.405e+004
1, 1, 32, 6, 0, NA, NA, 1910, 2559, 0, 2.292e+005, 1.025e+004
